"REF_DATE","GEO","DGUID","Components","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2014-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-06","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-07","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-08","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-09","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-10","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-11","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2015-12","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2016-01","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2016-02","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2016-03","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2016-04","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
"2016-05","Canada","2016A000011124","Outstanding balances for non-mortgage loans, consumer credit, personal lines of credit, unsecured","Dollars","Dollars","81","millions","6","v122667763","1.40.1","","..","","","0"
